人工智能,大学物理II.2,大学英语i,大学英语iii1,大学计算机iii,工程制图,形式语言与编译,操作系统原理i,数字逻辑电路,数学建模ii,数据库系统,数理逻辑,概率统计与随机过程,模拟电子技术基础,电路,离散数学a,程序设计基础,线性代数与解析几何,编译器设计专题实验,计算机图形学,计算机组成,计算机网络原理,软件工程,高等数学I.1,高等数学I.2
-1.43473129783517,0.0,-2.17320988601911,0.0,-1.34403330159909,-2.38402446867967,0.0499627101267837,-0.713170629222822,-0.336383670484578,-2.76604678095258,0.161549811722243,0.0,-0.670953694288886,0.0,-1.24966210952429,-0.289848594548122,1.15015157402419,-1.14831622234226,-1.10650002102854,0.0,-1.17786172021048,-1.46025499886205,0.0,-0.552909181727309,-0.760654487177971
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.74185362504642,0.0,-0.229125916147908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.24774148706585,0.434771231344542,-1.07250464496296,0.0,-1.9667613823351,-0.16872336662917,0.0,-0.253660599012886,-0.193139058005842,0.0,0.397891268284421,0.0,-1.3200225318059,0.0,-0.927439756020831,-0.0328296827129651,-2.25298863899316,-1.93145744390936,0.0585311988532664,0.0,-0.281150965841949,-0.227684388632783,0.0,-1.22103399669399,-0.626110438986358
0.135750189087965,1.08318841857334,0.0,-1.30614925579415,0.0,0.211839215184114,0.498747421314929,0.563510833378415,1.22293062957645,0.0,0.0328296827129651,-1.31803472600542,-0.342219316443389,-1.03722250978789,1.42630219078569,0.692785298922873,1.53686321186777,0.747929824326864,0.561994844899556,-0.434771231344542,0.680294958370064,0.663186315165974,-0.915695264245489,0.601575215050108,1.47315359025908
0.0,0.0,-1.40124307786499,0.0,-0.27535705837035,-0.9140214133867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89421806973947,0.940921990665371,0.0,0.0,0.0,0.0,0.0,1.0867601415227,-0.760654487177971
0.0,0.0,0.0,0.0,0.0,0.368535882142403,0.0,0.0,1.09571265290368,-0.636889563055823,0.0,0.0,0.672509015863949,0.0,0.498747421314929,0.246438730200452,1.53686321186777,0.747929824326864,0.0,0.0,0.0,0.0,0.0,-0.552909181727309,1.32799370683045
-0.175900229328334,0.839664036421539,0.0,-1.4581142213362,0.0,1.29041036774383,0.498747421314929,-0.253660599012886,1.41373037690547,0.0,0.574136658282133,-0.974917401940314,1.04423918160108,-0.332009801059647,0.903998673248935,1.02498985404476,-0.0713870759043799,0.0,0.188827377618906,-0.320357873792603,-0.160115485040759,0.531776160144943,-0.530270155968231,1.47747390394389,0.644606198507657
-2.19801836053264,-3.4545134527077,0.0,-0.803954529612377,0.0,-1.78284686597764,-2.3631632597544,-1.46884372185439,-1.04951455585883,0.0,-1.76465982847246,-2.71825658709074,-1.0885479836232,-1.44744826396115,-1.87457408765272,-0.910676632570743,-1.13004288364861,-2.10831767066512,-0.211839215184114,0.0,-1.71638082444466,-2.06901562974809,-0.459977684884853,-1.79071044748203,-1.96974571282781
0.0,0.0,-1.07250464496296,0.0,-0.479328257755931,-2.23069206894123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53686321186777,2.35903771271838,0.0,0.0,0.0,0.0,0.0,1.0867601415227,1.7543663116526
-0.581741648285049,0.575656639697822,-2.38402446867967,0.0,0.0,0.0,-0.575656639697822,-0.41114333118836,0.951076528848821,-0.93248802409897,-0.732088482761797,0.0,-1.3200225318059,0.0,0.498747421314929,0.531776160144943,-1.2728483374314,-0.746342495103541,-1.10650002102854,-0.867538841587314,0.0585311988532664,-0.227684388632783,0.0,-0.0485347709347735,0.480819562841006
-1.94312304475271,0.0128456534334349,0.0,0.0,-1.70392671983352,-0.305816147073568,0.375863023383646,0.0171276774247668,0.507734155865962,-2.19444273476719,-0.108554402481213,0.0,0.219038965100131,0.0,0.498747421314929,0.867538841587314,-1.2728483374314,0.940921990665371,-0.727349758692758,0.0,-0.160115485040759,-0.536296935502831,0.0,-0.365607142318708,0.187390449334315
-1.14648234244283,-0.545351062038531,-0.836401079497206,0.0,-0.342219316443389,0.368535882142403,0.0,0.27825356748922,0.663186315165974,0.0,0.0,0.0,1.16858708727509,0.0,-0.831512989347477,0.246438730200452,1.89421806973947,1.15198840221092,0.510733193651682,-0.596990341881723,-0.910676632570743,0.144345917992117,0.0,1.47747390394389,1.7543663116526
-1.24774148706585,-0.406722964990995,0.0,-1.93145744390936,0.0,0.807184506217711,-0.154379421115099,0.0171276774247668,-0.193139058005842,0.0,0.0328296827129651,0.0,-0.213278826139179,-3.25967390619686,0.234893851370881,1.16858708727509,-0.978340410572105,0.0528187060049941,0.300006409980552,0.0,-0.390540549109139,0.144345917992117,-0.775026058180069,-1.22103399669399,-0.244994948167836
-1.43473129783517,-1.55486018761712,-1.22863061049307,0.0,-1.47531243636178,-0.828258463342398,-0.0471068694264014,-1.46884372185439,-3.09410889546307,-2.63990292145957,-1.76465982847246,0.0,-0.776626647883322,0.0,-0.633806957737027,-1.02673378830612,-0.978340410572105,-0.386133981268607,-0.381730266746551,0.0,-1.17786172021048,-0.227684388632783,0.0,-0.552909181727309,-0.378796024373648
0.0,-0.995521548117031,-0.636889563055823,0.0,-1.47531243636178,0.368535882142403,0.0,0.0,-1.25736222852103,-1.95193877223656,0.0,0.0,-1.84424992818082,0.0,-0.633806957737027,-0.289848594548122,-0.689658882268179,-2.68390637081546,0.0,0.0,0.0,0.0,0.0,-2.44910465644561,-0.910676632570743
-0.778227995587706,0.162984264974318,0.0,-1.30614925579415,0.0,-0.828258463342398,-1.47531243636178,-0.849473435798086,-0.067101324296985,0.0,0.161549811722243,0.0,-0.56806176532858,-0.738416542195976,0.765438310888456,-0.792674613815606,-2.712446488469,0.56806176532858,-2.48549278373843,-0.867538841587314,-0.160115485040759,-0.762248356612975,-1.53686321186777,0.601575215050108,-0.244994948167836
-0.0228372339474504,-0.545351062038531,0.0,-0.694349474029807,0.0,0.483803396429917,-0.154379421115099,0.482311275236586,1.22293062957645,-0.0513906881131981,0.397891268284421,-1.31803472600542,0.219038965100131,-0.443655306659386,-0.744755881641527,0.246438730200452,-0.978340410572105,1.61707011442963,-2.66165933812554,-0.507734155865962,-0.0413956180210169,-0.227684388632783,-0.915695264245489,-0.365607142318708,0.644606198507657
-0.175900229328334,-0.125726646721825,0.0,-0.694349474029807,0.0,0.368535882142403,0.246438730200452,-0.253660599012886,1.09571265290368,-0.0513906881131981,-1.15382671164372,-0.90566672001492,0.219038965100131,-0.443655306659386,-0.399362390205387,0.38319785678778,-0.244994948167836,0.0,-0.381730266746551,0.0,-0.160115485040759,-0.536296935502831,-0.775026058180069,0.90900569679294,1.32799370683045
-1.94312304475271,-1.55486018761712,0.0,0.0,0.0,-1.45170709956762,-1.57305100748467,-2.1592593549305,0.0842474473733463,-0.252215826758753,-1.00069769833325,0.0,-0.342219316443389,-1.44744826396115,-0.208960493586311,-1.4926784448112,0.0971131269733234,0.56806176532858,-4.00954941307991,-1.39709910273752,-1.0867601415227,-1.84697998169046,-3.00206387353515,1.85795299836125,0.327638348959664
-0.581741648285049,-1.12458888923457,0.0,-1.75950419605278,0.0,-0.0356848807432915,0.44069247960618,0.1543794211151,0.951076528848821,-1.41373037690547,-0.86095724028249,-1.42000560096081,-0.465924596843864,-2.06901562974809,-0.831512989347477,-1.15015157402419,0.268119611749405,-1.14831622234226,0.510733193651682,0.0,-0.716316793673262,0.253660599012886,-1.44744826396115,-0.198890098166982,0.775026058180069
-3.29272181058862,-1.12458888923457,0.0,-0.744755881641527,0.0,-0.689658882268179,-1.2747922705643,-3.51202596959791,-2.13182840117049,0.0,-0.236336297410063,0.0,0.672509015863949,-3.71762663295879,0.102833123982499,-0.289848594548122,-0.0713870759043799,-2.10831767066512,-1.39916994661569,0.0,-2.96324248016542,-3.05948820309582,-0.841296791534256,-2.17320988601911,-0.760654487177971
-0.973207528395896,-1.99082577960918,0.0,-1.4581142213362,0.0,-2.23069206894123,-1.80391094413458,-0.849473435798086,-0.825007274582228,0.0,-2.31463255406394,-1.80391094413458,-0.776626647883322,-0.944302713627571,0.364143220698532,-1.84971528728133,-1.84697998169046,-1.93145744390936,-0.892348989423685,0.0,-0.160115485040759,-1.179721275828,-2.06258260695274,-2.68390637081546,-1.54583786743325
-0.677178706699881,-0.125726646721825,0.0,-1.75950419605278,0.0,0.0,0.375863023383646,-0.253660599012886,1.47531243636178,-0.144345917992117,-0.732088482761797,-1.03547138116307,-0.465924596843864,-0.259441716618268,-0.115707912277303,-0.414091940401861,1.15015157402419,0.0,-0.211839215184114,-0.372931253126794,0.528764609626928,0.144345917992117,-0.459977684884853,1.2982645039068,0.480819562841006
-0.468900402468431,-0.406722964990995,0.0,-1.93145744390936,0.0,-0.689658882268179,-1.80391094413458,-2.72410183946832,0.226243041260382,0.0,-0.495755262031768,-2.31859784366819,-1.94899378618275,-3.08532105898535,-0.831512989347477,0.692785298922873,-0.244994948167836,-0.386133981268607,-2.20880996728275,-1.21346412103337,-0.998971182889818,-0.536296935502831,-1.84424992818082,-0.708456413342733,-1.67443983951197
-2.01843389340902,-0.260887509202975,0.0,-2.12169766902098,0.0,0.211839215184114,-0.971498737656497,-1.79334103024767,-1.76207978284555,-0.252215826758753,-0.607695885979267,0.0,-1.94899378618275,-1.5146300739511,-0.744755881641527,-0.0328296827129651,0.44958542350487,-1.00415414259332,-2.66165933812554,0.0,-0.716316793673262,-3.05948820309582,-2.28339759558015,-2.68390637081546,-1.16488794234115
0.0,0.0,-2.60813418950019,0.0,-1.8252842998134,0.621499308832918,0.0,0.0,0.0842474473733463,-0.365607142318708,0.0,0.0,1.40124307786499,0.0,-0.0157003242831472,0.246438730200452,0.813654108492849,0.197452106101238,0.0,0.0,0.0,0.0,0.0,0.255105572919833,-0.244994948167836
0.0,0.0,-1.78808457495783,0.0,-0.847836382558557,-1.45170709956762,0.0,0.0,-0.600046390695223,-1.82797835644966,0.0,0.0,-0.869186476056659,0.0,0.635347973021159,-0.0328296827129651,-1.96974571282781,-0.386133981268607,0.0,0.0,0.0,0.0,0.0,-1.91701473403294,-1.16488794234115
-0.468900402468431,0.0,0.0,-1.4581142213362,0.0,-0.16872336662917,-0.272461428691598,0.626110438986358,0.663186315165974,-0.0513906881131981,-0.236336297410063,-1.09571265290368,-0.465924596843864,-0.944302713627571,-0.0157003242831472,-0.0328296827129651,0.623035791322663,-0.386133981268607,-2.3631632597544,-0.372931253126794,0.161549811722243,0.014272983321875,-1.03547138116307,1.0867601415227,-0.626110438986358
-2.55236623893872,-1.22863061049307,0.0,-1.30614925579415,0.0,1.72641758184097,-0.971498737656497,-1.2439054894948,0.226243041260382,-0.252215826758753,-0.495755262031768,-1.31803472600542,-1.94899378618275,-0.872484444708569,-0.633806957737027,0.38319785678778,0.0971131269733234,-1.00415414259332,-1.91701473403294,-1.50142603121171,-1.17786172021048,-1.28649464903487,-1.74414309710684,0.601575215050108,-2.60813418950019
-0.257996130515297,0.162984264974318,0.0,-3.14884729009236,0.0,-0.419993284670168,-0.575656639697822,0.0171276774247668,0.816893772836453,-2.42697475092989,-0.108554402481213,-1.16119485733227,-0.342219316443389,-1.86070959522337,-0.507734155865962,-0.0328296827129651,0.268119611749405,-0.571098208599151,0.188827377618906,-0.867538841587314,-0.281150965841949,-0.227684388632783,-1.03547138116307,-0.365607142318708,0.187390449334315
0.0,0.575656639697822,-3.92394580269944,0.0,-1.1984031837053,0.368535882142403,-0.465924596843864,-1.12095996082722,0.362679596184483,0.0,0.282600001547125,0.0,1.04423918160108,0.0,0.364143220698532,0.867538841587314,-1.2728483374314,-0.88405596609738,-2.96324248016542,0.0,-0.716316793673262,-0.536296935502831,0.0,-0.552909181727309,0.0228372339474507
0.0,0.0,0.0,0.0,-1.9667613823351,-2.23069206894123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44958542350487,0.747929824326864,0.0,0.0,0.0,0.0,0.0,0.601575215050108,0.644606198507657
0.0,1.1984031837053,0.0,-2.31068107496395,0.0,0.368535882142403,-0.370000702982857,-3.51202596959791,-0.336383670484578,-0.636889563055823,0.0328296827129651,-1.09571265290368,0.920722693743327,-0.64151779993381,1.04775486445745,-3.46848609768677,-3.95127028549998,0.0,-1.39916994661569,0.0,-2.96324248016542,-3.05948820309582,-0.694349474029807,0.0,0.0
-4.63711133372618,-2.1489005335999,0.0,-1.15382671164372,0.0,0.211839215184114,-0.862601305453359,-2.1592593549305,-0.067101324296985,0.0,-2.43577224596882,0.0,-2.88336297435297,-0.503238854037694,-2.94817909446649,-2.09507987604087,-0.0713870759043799,-1.71138705232026,0.415566758665532,0.0,-2.96324248016542,-0.227684388632783,-3.57433520884236,-2.97856634324818,-1.30220302633655
0.0,-2.44019804460841,0.0,0.0,-2.94074194329287,0.0,0.0,0.0,-2.25298863899316,-1.56848477601283,0.0,0.0,-4.31647028079093,0.0,-3.92394580269944,-2.09507987604087,0.0,0.940921990665371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-1.22863061049307,0.0,-1.58682526942173,1.54808894831368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.623035791322663,1.99082577960918,0.0,0.0,0.0,0.0,0.0,-0.0485347709347735,1.14098948649945
0.0,0.966378829641676,-0.836401079497206,0.0,-1.1984031837053,-0.0356848807432915,0.0,0.0,0.226243041260382,-0.365607142318708,0.0,0.0,0.672509015863949,0.0,1.30023280508094,1.48614619449154,-0.978340410572105,1.37651463865991,0.0,0.0,0.0,0.0,0.0,-0.0485347709347735,0.187390449334315
0.0,-0.406722964990995,-2.81637132111006,0.0,0.0,0.0,0.0,0.0,0.0,-0.771827143674113,0.0,0.0,0.672509015863949,0.0,-0.115707912277303,0.109984930764294,-0.0713870759043799,-1.2728483374314,0.0,0.0,0.0,0.0,0.0,-0.365607142318708,0.0228372339474507
0.0,0.162984264974318,-1.22863061049307,0.0,-0.639974474680925,-0.9140214133867,0.0499627101267837,-0.41114333118836,-0.067101324296985,-0.636889563055823,0.397891268284421,0.0,0.346598960970987,0.0,0.498747421314929,0.109984930764294,0.623035791322663,-1.00415414259332,-0.0656728461968551,0.0,0.0585311988532664,0.663186315165974,0.0,-0.365607142318708,-1.81723223713639
0.0,0.0,-1.07250464496296,0.0,-2.3631632597544,0.986917112150019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.13004288364861,2.1908777608582,0.0,0.0,0.0,0.0,0.0,1.0867601415227,0.930804264804513
-1.94312304475271,-2.34675191799152,0.0,-2.69522222649712,0.0,-0.419993284670168,-2.8293866043724,-2.61335953340191,-2.49013030907946,0.0,-1.28063511191735,0.0,-1.94899378618275,-2.16970716588495,-2.59261871004406,0.531776160144943,0.44958542350487,-2.3631632597544,-1.39916994661569,0.0,-0.716316793673262,-3.05948820309582,-1.35412522639773,-1.22103399669399,-0.504736856043855
0.0,0.0128456534334349,0.0,0.0,-0.178771932818899,1.29041036774383,0.0,0.0,0.0842474473733463,-1.41373037690547,0.0,0.0,0.117138880381154,0.0,1.04775486445745,1.16858708727509,1.89421806973947,0.197452106101238,0.0,0.0,0.0,0.0,0.0,-1.36630530566657,-0.626110438986358
-2.47170095538918,0.0,0.0,-0.894010395172175,0.0,-2.52798691262603,0.1543794211151,-1.59144223568663,-2.49013030907946,-3.11196261402116,-1.62885381257613,-2.62920082769782,-2.24550916883281,-3.25967390619686,-1.24966210952429,-0.792674613815606,-2.06901562974809,0.0,-3.66049700944416,-2.22335294791434,-0.495755262031768,-2.13862878254298,-2.84925855630715,0.0,0.0
-1.24774148706585,0.434771231344542,0.0,-1.15382671164372,0.0,0.0,-0.0471068694264014,-0.102833123982499,-0.477837358496714,-1.82797835644966,0.574136658282133,-1.16119485733227,0.920722693743327,-0.805569117875009,0.765438310888456,-0.539313103966542,0.813654108492849,0.375863023383646,0.415566758665532,0.0,0.367071362360807,0.327638348959664,-0.530270155968231,0.0,0.0
0.0,0.300006409980552,0.0,0.0,-1.34403330159909,-0.534789548327672,0.0,0.0,0.816893772836453,-0.500244138196743,0.0,0.0,0.805569117875009,0.0,0.364143220698532,1.48614619449154,-0.244994948167836,1.37651463865991,0.0,0.0,0.0,0.0,0.0,-1.0867601415227,-0.504736856043855
0.0,0.434771231344542,0.0,0.0,-0.233451591414675,-1.04072840675003,0.0,0.0,-0.336383670484578,-0.500244138196743,0.0,0.0,-0.670953694288886,0.0,0.498747421314929,0.109984930764294,1.15015157402419,0.197452106101238,0.0,0.0,0.0,0.0,0.0,-0.966378829641676,-1.81723223713639
-0.0956833195363236,0.300006409980552,0.0,-1.4581142213362,0.0,-0.419993284670168,-1.57305100748467,-0.41114333118836,-1.04951455585883,-0.144345917992117,-0.732088482761797,0.0,1.46454421800587,-1.5146300739511,0.498747421314929,-1.02673378830612,-0.244994948167836,1.61707011442963,0.188827377618906,0.0,0.0585311988532664,-1.73905742818824,-0.459977684884853,1.0867601415227,0.930804264804513
-0.468900402468431,0.434771231344542,-1.22863061049307,0.0,-1.70392671983352,-0.16872336662917,-0.0471068694264014,0.384665761181914,0.0842474473733463,-1.82797835644966,0.0328296827129651,0.0,0.474856771530178,0.0,0.234893851370881,0.109984930764294,-2.25298863899316,-1.71138705232026,0.0585311988532664,0.0,-0.495755262031768,0.014272983321875,0.0,-2.05937824984996,-1.67443983951197
0.0,-0.260887509202975,0.0,0.0,-2.67829717727755,0.0,0.0,0.0,-0.336383670484578,-1.41373037690547,0.0,0.0,0.474856771530178,0.0,-0.744755881641527,-0.16872336662917,1.32999152372684,1.15198840221092,0.0,0.0,0.0,0.0,0.0,-0.365607142318708,1.61238050702668
-1.62177330342751,-0.775026058180069,0.0,-1.01281532707853,0.0,-1.54808894831368,-0.862601305453359,-1.89421806973947,0.663186315165974,-0.93248802409897,-0.236336297410063,0.0,-1.44957643028194,-0.503238854037694,-1.87457408765272,-1.94605522287968,-1.38061369600178,-1.2728483374314,-3.66049700944416,-1.50142603121171,-0.390540549109139,-0.762248356612975,-1.35412522639773,-0.966378829641676,-0.910676632570743
0.0,0.300006409980552,-2.38402446867967,0.0,-3.4827214667494,-1.78284686597764,-1.47531243636178,-0.41114333118836,-1.04951455585883,-0.771827143674113,0.397891268284421,0.0,0.805569117875009,0.0,0.903998673248935,0.867538841587314,-1.13004288364861,-0.746342495103541,-0.534789548327672,-1.21346412103337,0.0585311988532664,0.014272983321875,0.0,0.762248356612975,-1.43051190641172
-1.52793544755313,-2.34675191799152,0.0,-1.4581142213362,0.0,-2.66165933812554,-2.3631632597544,-2.5088874685305,-2.01533738371114,0.0,-1.28063511191735,-2.53766978688322,-1.84424992818082,-3.08532105898535,-1.50361977078899,-1.72390219212242,-0.244994948167836,-0.571098208599151,-1.39916994661569,0.0,-1.17786172021048,-1.84697998169046,-1.44744826396115,0.762248356612975,-2.13522389170708
-2.94817909446649,-0.775026058180069,-0.954469670936384,0.0,-0.966378829641676,-0.689658882268179,-3.7584484514558,-4.00954941307991,-1.37038251099482,-2.84925855630715,-2.712446488469,0.0,-2.55236623893872,0.0,0.498747421314929,-1.02673378830612,-2.80993123052318,0.0528187060049941,-1.39916994661569,-2.58240562556183,-3.92394580269944,-2.34675191799152,0.0,-0.552909181727309,-0.760654487177971
-0.8790912564571,0.300006409980552,0.0,-0.590884595498955,0.0,-0.534789548327672,-0.154379421115099,0.384665761181914,0.507734155865962,-0.500244138196743,-0.732088482761797,-1.60537130529863,-0.342219316443389,-0.578698124046751,0.498747421314929,-0.414091940401861,1.53686321186777,1.37651463865991,-1.58913214014487,-0.689658882268179,-0.598518100216118,-0.348059403660262,-1.23625432011654,1.47747390394389,1.7543663116526
-1.24774148706585,-1.12458888923457,0.0,-2.12169766902098,0.0,-2.94074194329287,-0.370000702982857,-0.571098208599151,0.362679596184483,0.0,0.161549811722243,0.0,-1.74159811854289,-2.42260269785949,-0.927439756020831,-2.24178730573569,-1.2728483374314,-1.14831622234226,-1.91701473403294,-0.867538841587314,0.269566668679371,-0.536296935502831,-1.23625432011654,-1.91701473403294,-1.16488794234115
-2.73589983653762,-0.260887509202975,0.0,-2.31068107496395,0.0,0.0,-1.37856306478535,-1.00415414259332,-0.711598555208032,0.0,-2.15579662283843,-2.05937824984996,0.672509015863949,-1.38266654035252,-0.115707912277303,0.246438730200452,0.0,1.15198840221092,-1.58913214014487,0.0,-2.20160471951183,-1.54358976550206,-1.74414309710684,0.0,0.0
0.0,0.966378829641676,-0.836401079497206,0.0,0.0,0.0,0.0,0.0,1.09571265290368,-0.500244138196743,0.0,0.0,1.04423918160108,0.0,0.102833123982499,1.16858708727509,0.623035791322663,0.940921990665371,0.0,0.0,0.0,0.0,0.0,0.762248356612975,1.61238050702668
0.0,0.0128456534334349,-1.58682526942173,0.0,-1.1984031837053,-0.16872336662917,0.0,0.0,0.816893772836453,-1.12458888923457,0.0,0.0,0.219038965100131,0.0,0.635347973021159,0.38319785678778,1.89421806973947,1.61707011442963,0.0,0.0,0.0,0.0,0.0,-1.91701473403294,-0.504736856043855
0.0,0.0,-0.528764609626928,0.0,-0.639974474680925,1.54808894831368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89421806973947,1.82259527845808,0.0,0.0,0.0,0.0,0.0,2.11498964705737,1.61238050702668
-0.352442433400434,0.0128456534334349,0.0,-1.01281532707853,0.0,-1.54808894831368,0.1543794211151,-0.253660599012886,-0.067101324296985,0.0,0.161549811722243,-1.60537130529863,0.0171276774247668,-3.71762663295879,0.234893851370881,0.246438730200452,-0.375863023383645,0.197452106101238,-1.73652100539195,-0.507734155865962,-0.160115485040759,0.754286342327769,-0.775026058180069,-1.22103399669399,0.0228372339474507
-1.35210264827613,-0.406722964990995,0.0,0.0,-0.157247206807058,1.14648234244283,0.315992699829619,0.27825356748922,-1.04951455585883,0.0,0.70218009715485,0.0,0.805569117875009,0.0,0.765438310888456,0.246438730200452,1.89421806973947,0.197452106101238,0.749517871481936,0.0,-1.60071514203373,0.327638348959664,0.0,0.419993284670168,0.480819562841006
0.0,0.0,-3.02621008796962,0.0,-2.23437884898207,-1.78284686597764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.96974571282781,0.940921990665371,0.0,0.0,0.0,0.0,0.0,0.105693598553318,0.187390449334315
0.0,0.716316793673262,-1.22863061049307,0.0,0.0,0.0,0.0,0.0,1.33199136407041,-1.12458888923457,0.0,0.0,1.16858708727509,0.0,1.30023280508094,0.867538841587314,1.15015157402419,1.37651463865991,0.0,0.0,0.0,0.0,0.0,-0.708456413342733,0.644606198507657
0.0,0.162984264974318,-0.528764609626928,0.0,-1.47531243636178,0.621499308832918,0.0,0.0,0.0842474473733463,-0.93248802409897,0.0,0.0,-1.3200225318059,0.0,-1.87457408765272,-0.16872336662917,-0.524250701860578,-1.2728483374314,0.0,0.0,0.0,0.0,0.0,-1.36630530566657,-0.760654487177971
0.0,0.0,0.0,0.0,-0.555935791283001,0.211839215184114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974917401940314,0.375863023383646,0.0,0.0,0.0,0.0,0.0,-0.0485347709347735,0.0228372339474507
